Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Home_TablePosDiff,Away_TablePosDiff,Season,Home_Elo,Away_Elo,Elo_Difference,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds,NumBookies,B365HomeOdds,B365DrawOdds,B365AwayOdds,Home_TablePosDiff_Rolling5,Home_GoalsFor_Rolling5,Home_GoalsAgainst_Rolling5,Home_GoalDifference_Rolling5,Home_Shots_Rolling5,Home_ShotsAgainst_Rolling5,Home_ShotDifference_Rolling5,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTargetAgainst_Rolling5,Home_ShotOnTargetDifference_Rolling5,Home_ShotAccuracy_Rolling5,Home_Corners_Rolling5,Home_CornerDifference_Rolling5,Home_Fouls_Rolling5,Home_FoulDifference_Rolling5,Home_Points_Rolling5,Home_Win_Rolling5,Home_xG_Rolling5,Home_xGA_Rolling5,Home_deep_Rolling5,Home_deep_allowed_Rolling5,Home_OpponentElo_Rolling5,Home_TablePosDiff_RollingTeam7,Home_GoalsFor_RollingTeam7,Home_GoalsAgainst_RollingTeam7,Home_GoalDifference_RollingTeam7,Home_Shots_RollingTeam7,Home_ShotsAgainst_RollingTeam7,Home_ShotDifference_RollingTeam7,Home_ShotsOnTarget_RollingTeam7,Home_ShotsOnTargetAgainst_RollingTeam7,Home_ShotOnTargetDifference_RollingTeam7,Home_ShotAccuracy_RollingTeam7,Home_Corners_RollingTeam7,Home_CornerDifference_RollingTeam7,Home_Fouls_RollingTeam7,Home_FoulDifference_RollingTeam7,Home_Points_RollingTeam7,Home_Win_RollingTeam7,Home_xG_RollingTeam7,Home_xGA_RollingTeam7,Home_deep_RollingTeam7,Home_deep_allowed_RollingTeam7,Away_TablePosDiff_Rolling5,Away_GoalsFor_Rolling5,Away_GoalsAgainst_Rolling5,Away_GoalDifference_Rolling5,Away_Shots_Rolling5,Away_ShotsAgainst_Rolling5,Away_ShotDifference_Rolling5,Away_ShotsOnTarget_Rolling5,Away_ShotsOnTargetAgainst_Rolling5,Away_ShotOnTargetDifference_Rolling5,Away_ShotAccuracy_Rolling5,Away_Corners_Rolling5,Away_CornerDifference_Rolling5,Away_Fouls_Rolling5,Away_FoulDifference_Rolling5,Away_Points_Rolling5,Away_Win_Rolling5,Away_xG_Rolling5,Away_xGA_Rolling5,Away_deep_Rolling5,Away_deep_allowed_Rolling5,Away_OpponentElo_Rolling5,Away_TablePosDiff_RollingTeam7,Away_GoalsFor_RollingTeam7,Away_GoalsAgainst_RollingTeam7,Away_GoalDifference_RollingTeam7,Away_Shots_RollingTeam7,Away_ShotsAgainst_RollingTeam7,Away_ShotDifference_RollingTeam7,Away_ShotsOnTarget_RollingTeam7,Away_ShotsOnTargetAgainst_RollingTeam7,Away_ShotOnTargetDifference_RollingTeam7,Away_ShotAccuracy_RollingTeam7,Away_Corners_RollingTeam7,Away_CornerDifference_RollingTeam7,Away_Fouls_RollingTeam7,Away_FoulDifference_RollingTeam7,Away_Points_RollingTeam7,Away_Win_RollingTeam7,Away_xG_RollingTeam7,Away_xGA_RollingTeam7,Away_deep_RollingTeam7,Away_deep_allowed_RollingTeam7
2019-02-27,00:00,Crystal Palace,Man United,A,1.0,3.0,-8,8,18-19,1686.28295898,1866.14257812,-179.85961913999995,3.1666666666666665,3.438333333333333,2.3233333333333337,6,3.25,3.5,2.3,-2.8423999997975433,1.0674705569345215,0.7996222948762203,0.2678482620583013,18.74018090984369,9.135041577836931,9.605139332006758,4.758742378285557,2.5282724715896303,2.230469906695927,0.2479681122818204,8.814565078896004,5.248744043748527,10.628370186438604,-0.4804782492626698,1.3156527617810212,0.5082535045151798,1.8917870952299698,1.2029557597672573,11.38309411665707,4.6860040006532815,1666.3706536583343,-3.0961622473217063,2.080093936859509,1.126315464222398,0.9537784726371109,14.484655337582016,14.821807548642965,-0.33715221106095067,4.502325271529984,3.8081994949713227,0.6941257765586624,0.37865739869936604,6.79321030365626,1.7359590695281621,10.751038430653836,-1.6758209601689924,1.749375840358992,0.6372923972603918,1.7264188360774753,1.2705215930465736,7.7669562028486565,6.527683816702086,6.909220454939806,2.08750580041133,0.3736343515895711,1.7138714488217588,13.048949195578993,16.834836636475977,-3.7858874408969814,6.6189899142277,5.413693867174726,1.205296047052975,0.5081356069267985,3.497360592722829,-2.111073808308093,9.660568808320765,2.413363731015409,2.7060176184229525,0.9085243039470351,1.7805483214291309,1.697823625670119,9.165013698669352,7.372723246193472,1686.640137462552,5.256866156657593,1.6291665440792669,0.4721498824272508,1.157016661652016,13.478612253486732,11.700846884027303,1.7777653694594266,6.049905707760164,3.657456643113892,2.39244906464627,0.48275536978306843,4.437976721435937,-1.0727044935427454,11.02847007219564,1.956312117250341,2.19203743789762,0.7933236306143179,1.7539239269251434,1.1667261345656506,8.746069026931654,6.6376216381493025
2019-02-27,00:00,Liverpool,Watford,H,5.0,0.0,6,-6,18-19,1948.30285645,1686.38110352,261.92175293000014,1.2733333333333334,5.835000000000001,11.823333333333332,6,1.28,6.0,12.0,9.052580075768622,2.8698831739524007,0.8232650201837232,2.046618153768678,17.284051690653953,8.490941159081848,8.793110531572102,7.442174935051363,2.17523781045553,5.2669371245958345,0.42506591314959313,7.712897432121896,4.655899410797167,10.828087332235683,-3.1213272886964383,2.535488540054952,0.8838720441402468,2.2940110272181236,0.7216052141378504,14.32843663633558,4.3956720321229055,1697.5379872471995,7.701960717669281,1.6851157267361252,0.6339455526392868,1.0511701740968382,12.790543276449137,8.693393138945213,4.097150137503922,5.2689882576952725,2.3965728022442225,2.8724154554510486,0.3803285064706439,6.854790565623088,3.962159294048613,11.843985425970347,-1.6466434538326238,1.865074620720321,0.70512202747589,1.578740816837482,0.6494281248533981,11.727648854796833,5.01105594895807,3.821064968736738,2.3885947388571616,1.0633729943475088,1.3252217445096526,10.296117150281946,17.038231073719455,-6.74211392343751,3.3398328717359242,5.334750191513885,-1.994917319777961,0.2810505643582263,3.299336626645557,-2.5156591791319354,10.769676975810098,-0.10355761411853383,1.7835086179637523,0.6500041744851576,1.5074950755164993,1.7541115478506872,6.088598099695128,7.20274900767871,1667.6692402550987,3.6763798908209226,1.9774298082465416,0.8420056962133889,1.1354241120331527,9.694931558127147,14.536580438961618,-4.84164888083447,3.3691057635597814,4.803161931471858,-1.4340561679120778,0.3126452866341036,3.917866975641043,-1.0604878355091858,13.133133606730635,-2.879260986087089,1.9140830022608302,0.6900533317790717,1.483631559619622,1.5393684388390017,6.5460982813382405,6.355720910124189
2019-02-27,00:00,Man City,West Ham,H,1.0,0.0,8,-8,18-19,1984.84216309,1682.66210938,302.18005371000004,1.1566666666666665,8.23,18.161666666666665,6,1.16,9.0,19.0,4.646838510925732,3.886823609840519,0.6309486561274807,3.255874953713039,17.17765198815986,7.273503194040269,9.904148794119589,8.555699325138386,2.716514751655089,5.839184573483297,0.5058360158302523,5.267102128821375,3.57883200470089,9.167208756601184,-0.49767602838925945,2.7999295970730516,0.9334369129599391,2.998976267026253,0.8288260358827584,15.401648616121474,4.80915699439746,1789.2003086234,7.2506184514257574,3.206164216609225,0.5917095833854253,2.6144546332237995,15.19901722147071,6.792346723660526,8.40667049781018,6.85297895455845,2.5506206718900466,4.302358282668403,0.4430543563265892,5.281959778802749,2.947580309913072,8.417632816060168,1.5038560985788907,2.5177152526746425,0.8394670172708929,2.730284229877218,0.706096213515355,14.364266783530049,4.411875020083555,2.397391858206983,0.7018094842715334,1.6385235074947502,-0.9367140232232164,7.518860173590941,18.768505416411717,-11.249645242820778,2.6890960612677532,5.7481771297494815,-3.0590810684817282,0.3543945519934136,3.3326019083376437,-2.966199755643636,9.201669476862165,1.2426084186773219,0.806873216812574,0.3300904911192922,1.0932687680413868,2.0723200483540496,5.628833319284631,10.368988430941476,1646.4587168814214,1.574489228621598,1.3979473428096723,1.3344269729389548,0.06352036987071742,12.292587187435352,14.104079153090305,-1.811491965654954,3.9830730570816892,5.3256438435360725,-1.3425707864543823,0.3284110104393955,5.633876581687877,1.3598460002759605,9.496903779432555,0.9912396376491232,1.5089073357562974,0.5660631288602138,1.4508335193786088,1.6045845358555,8.88084463221507,7.701208042737823
2019-02-27,00:00,Southampton,Fulham,H,2.0,0.0,1,-1,18-19,1636.47802734,1564.4440918,72.0339355399999,1.913333333333333,3.5683333333333334,4.268333333333333,6,1.9,3.7,4.33,-3.792506830995265,1.2461285136356322,1.682855221334256,-0.43672670769862404,12.31461957850366,10.405223563649939,1.9093960148537235,5.2841188627841005,3.4538257504060574,1.8302931123780428,0.45235274609254056,5.543507781260064,0.3897118076659479,12.511304459285363,-2.396462293239122,0.8729874579852623,0.33988562128684546,1.2747503907346882,1.4240127915406866,5.300123071554067,6.414290344910306,1684.2676610360477,-5.752976001143444,0.9042932620672396,1.5433148946688986,-0.6390216326016589,11.006253931038739,12.366961717509229,-1.360707786470485,4.5334754266189075,4.202000955567201,0.33147447105170574,0.4151105596205985,4.445646254267355,-1.0770175300187537,12.058795255920577,-2.9613064535103715,0.8190763450941241,0.32366855573739056,1.0529149663837363,1.6992561431648652,3.9461765206444213,10.203149661634948,-6.936236949514171,0.6505636635033258,2.504378501589713,-1.853814838086387,8.543421338337618,16.994688860053895,-8.451267521716282,3.2254570095781365,5.628044606358642,-2.4025875967805046,0.3825189589911556,1.8935892258293945,-6.9699308834312195,11.401972061759102,-2.326465173704025,0.06864788942188171,0.03432394471094086,0.956130711305893,2.2943987568336666,3.361245839526622,11.648181664650897,1694.1645960675005,-8.685263754208952,0.951771769757748,2.4167475772372065,-1.4649758074794585,12.110992280428203,16.115012302435975,-4.004020022007773,3.9472934885996125,5.986710716629526,-2.0394172280299134,0.3504643295355635,3.6504944762338476,-3.5780001070842298,11.571934345934945,-2.9256538650652275,0.4834873868051303,0.16994077056516377,1.5180351002834165,2.185741361333271,4.015842725819885,12.095110483084968
2019-03-02,00:00,Bournemouth,Man City,A,0.0,1.0,-10,10,18-19,1666.56054688,1986.2454834,-319.68493652000006,12.123333333333337,7.171666666666667,1.221666666666667,6,13.0,7.5,1.22,-3.2855414074362526,2.0770099970692724,0.9226342305878878,1.1543757664813845,12.152067318759416,10.861328215306717,1.290739103452697,4.965800483973568,3.6306653880081257,1.335135095965442,0.39367247834289315,5.489360720270465,-0.524930572459498,8.763501018591139,3.176456098639811,1.8796175425127428,0.7005462439390818,1.838822801642909,1.0801971914055568,6.927833468872557,7.409569106431233,1723.2057841773399,-3.997812643450784,1.0611073666381812,2.545457346645723,-1.4843499800075421,11.911540551425906,13.589374216978056,-1.6778336655521486,4.129117637954823,5.103446116323126,-0.9743284783683033,0.33641114964414975,5.51499198154137,-1.5072289520789226,8.884072132229702,3.846526056973928,0.7081004709410548,0.27306058133265715,1.212314124429692,2.091548830330173,6.756176203051046,9.49303615213238,11.12972248398215,1.895125920254354,0.7988164448652476,1.0963094753891063,13.317534227195992,5.633080978584258,7.684453248611732,4.388935819239388,2.311764602984415,2.0771712162549734,0.33342645425158973,6.8204290995318075,3.9046089961690176,7.575928127913456,2.493070988254224,1.9783290283847335,0.6615667260366215,2.0855044216985283,0.6022983913315619,13.441982923164934,3.303259900230874,1652.9140606680137,7.437963838569318,2.6546231624569185,0.443782187539069,2.2108409749178493,16.39926291610303,5.594260042745394,10.805002873357635,6.889734215918838,2.1629655039175346,4.726768712001302,0.4197907672449419,6.961469834102062,4.7106852324348045,6.813224612045126,2.127892073934168,2.6382864395059817,0.8796002629531697,2.967065672408513,0.6296034101363226,16.77320008765364,4.058906265061772
2019-03-02,00:00,Brighton,Huddersfield,H,1.0,0.0,4,-4,18-19,1610.37792969,1514.85913086,95.51879882999992,1.815,3.441666666666667,5.148333333333333,6,1.85,3.4,5.25,-2.8311728861726246,0.6978915072285302,1.3792634200053417,-0.6813719127768115,13.997100320677324,9.158184336552432,4.838915984124892,3.736716839718894,3.32186028985155,0.4148565498673438,0.2571345130208742,6.235224487730133,2.513778448714379,11.553016145554436,-3.8113709097591064,0.7777153919346541,0.31148193445490396,1.2658645711284306,1.3200474892701466,6.640378024308869,6.568513661653804,1724.9882997875632,-1.9198453316450144,0.942309631025056,1.930814559660392,-0.9885049286353361,14.222343157215244,14.068940659878729,0.15340249733651543,3.9904469175131076,3.7793330574735293,0.21111386003957755,0.28585315122624483,6.165821553349872,1.895065383653019,9.057277327648864,-1.099510685021053,0.37101082218088244,0.15958512816247333,1.3122886903335447,1.7466910576460868,5.934857851740308,7.162453008712229,-7.427850349178514,0.1580922172731567,2.265631131011768,-2.107538913738612,7.40658063810802,19.20647376282513,-11.799893124717112,2.1520235793758764,7.123892909720911,-4.971869330345035,0.32012994788077065,2.9531425543393937,-5.287528769732804,9.182342842419802,1.3370225844418486,0.22363294141766477,0.10193363372408441,0.37929521211540024,2.1721844956623078,3.3190814638356354,10.7300795772203,1694.2363524190882,-9.88814720643861,0.4800659392057612,1.6834209950253827,-1.2033550558196218,10.144413211098419,14.32454723761049,-4.180134026512072,2.816325740971564,5.004934166508806,-2.188608425537242,0.2973982273988417,3.0472085598526597,-2.755810724467832,10.463206418620826,-0.11735924467939585,0.8141248809177138,0.2794356962134524,0.9147035018164906,1.6947074245503175,3.9115390090896587,8.106047916913319
2019-03-02,00:00,Burnley,Crystal Palace,A,1.0,3.0,-2,2,18-19,1654.72839355,1678.99865723,-24.27026367999997,2.813333333333334,3.2533333333333334,2.673333333333334,6,2.8,3.3,2.75,-6.126574322493864,1.5802797817347491,1.2424010254866664,0.3378787562480829,12.201053361741351,13.844018011750737,-1.642964650009388,3.9555728758293607,4.947151915286043,-0.9915790394566828,0.3231782644909322,4.7982888675384014,-0.39723958057858544,9.508000803119803,1.3670650182949216,2.1249237559638714,0.7470442294019375,1.5076386960909416,1.010889230821014,5.737594941467009,4.093686220188506,1747.8079452304196,-4.741264800576818,1.3246970976173162,1.372168462232897,-0.04747136461558067,10.947004392246589,14.515447613595919,-3.568443221349328,3.6754825045204753,4.862228829198411,-1.1867463246779353,0.3505010393206322,5.103445348483471,-0.4770051448803444,8.670829678627117,1.1762949681387083,1.567498481163381,0.5637310087619095,1.5834828529369545,1.3848852506934894,5.560933180524719,5.93105602609512,-4.364873039079574,2.5454495025505484,1.5759087026013088,0.9695407999492397,10.455756210623234,18.502642656725882,-8.046886446102649,3.8360502423048217,4.95120608661085,-1.1151558443060288,0.44069298113711125,4.678545442825438,-1.7397688148839354,10.19095311975097,-1.6875936038173995,1.7583133126669903,0.6266297882729833,1.3765851515051937,1.3738031198172045,4.093132721554034,8.083370063644121,1739.516740542807,-4.32212168549128,1.8100704526446316,1.5947365981667987,0.215333854477833,15.113491503186513,14.366355661482224,0.7471358417042872,3.876743953647488,3.856149621228492,0.020594332418996667,0.31340481373040685,6.3449077277421955,1.0519693021461214,10.063278822990377,-1.0068657201267441,1.3120318802692439,0.4779692979452938,1.7181491270580194,1.338113694785642,6.325217152121309,6.145762862522542
2019-03-02,00:00,Man United,Southampton,H,3.0,2.0,12,-12,18-19,1873.42687988,1643.35534668,230.0715332,1.4466666666666663,4.489999999999999,7.911666666666666,6,1.45,4.5,8.5,4.3887935698628375,1.6373582869015282,0.9124887266269198,0.7248695602746085,15.322880208077757,7.47751736413403,7.845362843943728,6.275993559830799,2.6656335262914923,3.6103600335393065,0.4613646503916778,6.081904640412627,1.1749064215809328,12.025843062219979,0.4666391575120678,1.7656527408144715,0.6902545115534361,1.9999162738237313,0.7729599718321147,8.649076833586163,5.524815050940477,1743.4287966104928,5.942649617493195,1.9718749080594502,0.6041124118204381,1.367762496239012,13.35895919011505,13.025635163020478,0.3333240270945697,5.537429280820122,3.243092482335419,2.2943367984847023,0.43898960426037825,4.828482541076952,-0.5545283701570589,10.521352554146729,1.2172340879377557,2.3940280784232146,0.8449927229607385,1.7006654451937226,1.2983796009245714,7.809551770196368,5.47821622860904,-7.497053870627876,0.8072203349415125,1.4010594400800798,-0.5938391051385671,10.076463680668734,15.178202065526342,-5.10173838485761,3.7974482863362256,5.196168065874085,-1.3987197795378599,0.37735436228944613,3.3055485779142963,-3.0761635170946207,10.80652406178477,-2.4034025521331777,0.9844286261137972,0.38332856673973886,0.9328363109686505,1.8559323287165648,2.9942771944920663,12.548296178727924,1742.4103596695186,-4.064732000857583,1.1782199465504297,1.1574861710016737,0.020733775548756,11.754690448279053,12.775221288131922,-1.0205308398528636,4.400106569964181,4.151500716675401,0.2486058532887793,0.38276149114402036,5.084234690700516,-0.057763147514064986,12.794096441940434,-2.7209798401327783,1.3643072588205931,0.49275141680304296,1.079243724787869,1.4741208573730789,4.459632390484615,8.652362246222285
2019-03-02,00:00,Tottenham,Arsenal,D,1.0,1.0,2,-2,18-19,1895.67883301,1853.62036133,42.05847168000014,2.033333333333333,3.633333333333333,3.705,6,2.05,3.7,3.75,8.492155325043898,1.961838032377947,0.8378138000806876,1.1240242322972596,15.604090711864094,13.355418084872147,2.2486726269919495,5.070299716615143,5.10618969772499,-0.035889981109848534,0.34263400113730164,5.113375129275146,-0.6838593800817696,8.19593168317787,-1.7999524628134358,2.4669048501117308,0.8223156798623615,1.7570546611099442,1.5012646941068784,8.769865267407086,4.944012560028267,1690.6938475406116,8.324234769974899,1.3728723487427503,1.3364045182005795,0.03646783054217085,14.06917262023337,11.664035323628546,2.40513729660482,3.9198868160851177,3.6103667211886648,0.30952009489645377,0.25682192071491156,4.726486803699277,-0.3298541631697398,10.224037058858661,-2.7873471148004865,1.4593320696528487,0.4864490252583399,1.3377043705568954,1.1133431457729686,7.248662348520146,4.583851379659093,6.022211499847846,1.3414547183580818,1.9811706870710089,-0.6397159687129271,8.393429327739057,14.769782055693659,-6.376352727954603,3.08493150313727,7.056888910329704,-3.971957407192433,0.39594913572905693,2.4225778732279557,-2.5451497557906566,10.212357337474911,1.8389222582369262,1.22700884198642,0.4270417081288629,1.1172470079713506,2.051243290179655,7.656416252805862,10.17625258341048,1710.660514506926,8.302658319334542,2.5928416433957104,1.0888885377328592,1.5039531056628506,11.970187364764444,13.451703537510014,-1.4815161727455648,4.4032756337569765,5.128397206813951,-0.7251215730569754,0.38046556270027837,5.115535026512984,0.512361543963201,10.164903201553441,1.9730769946051225,2.3812081072824554,0.7988205132406074,2.1741395874719234,1.291272966498296,12.401678299742676,7.707289986913081
2019-03-02,00:00,West Ham,Newcastle,H,2.0,0.0,4,-4,18-19,1681.25866699,1666.51000977,14.74865722000004,2.1,3.4683333333333337,3.668333333333333,6,2.15,3.5,3.6,-0.12139438406203891,1.8638427598670624,1.1305212731871588,0.7333214866799037,15.791742572124425,9.928285475801308,5.863457096323117,5.094190388227038,4.803759766209551,0.2904306220174871,0.3119802293813945,7.185792618771662,4.381866355642032,9.390916231799013,1.1122803469942208,2.0508822434008596,0.7379726800614055,1.5701989708428943,1.1840792294206828,10.079168112758571,5.055290675557111,1725.921024014819,-0.8191330785338022,1.0484605071072541,1.2508202297042161,-0.202359722596962,9.719440390576512,15.57805936481773,-5.8586189742412165,3.237304792811267,5.744232882652054,-2.506928089840787,0.37130825782954663,4.7254074362659075,-1.4801154997930301,8.622677834574416,-0.2565702717631579,1.131680501817223,0.42454734664516036,1.1881563895339566,2.122790901891625,7.410633474161302,11.775906032053369,-9.652712347179383,0.7167456361122923,1.303589292342278,-0.5868436562299858,8.536655193108833,17.92527915217009,-9.388623959061261,2.617993201992354,5.406291541896552,-2.7882983399041983,0.30879450799066266,2.807483851938318,-6.231106423486667,10.175793463056253,-2.533835683270057,0.6751894234013655,0.3055819213788259,0.5351541721885652,2.1565227169964305,2.476346012126761,9.022481860977223,1765.1373022883224,-4.724661795060819,1.462188598236067,0.6286840089664775,0.8335045892695898,13.760992078056885,12.594540008101186,1.1664520699557022,4.602804777138315,3.319669094641981,1.2831356824963345,0.3089770713587376,4.8938053804882315,-1.571983585920405,9.449131876404179,-1.9120885012544357,1.9707210154953407,0.6881866781456755,1.4413985639637688,1.5389075620308579,5.395698832111003,7.248682703751625
2019-03-02,00:00,Wolves,Cardiff,H,2.0,0.0,11,-11,18-19,1661.35351562,1556.60925293,104.74426269000014,1.5066666666666666,4.241666666666666,7.293333333333334,6,1.5,4.33,8.0,3.2055893265304194,1.792473437481971,1.2418868015570899,0.5505866359248813,16.568679253595604,10.69367922737138,5.875000026224225,5.907360510722037,3.223017107635761,2.6843434030862765,0.35975160168373976,7.108399199846431,3.077924342060405,8.973760669326154,-0.27091638982626,1.7029409944436114,0.6241096088709214,1.8563602153365566,0.8187341853563925,5.676946493139218,4.792228608112517,1692.8721698025452,4.757322048186171,1.2763677479722904,1.1763717076044555,0.099996040367835,11.470703348963323,12.382323338014798,-0.9116199890514755,3.23588730071903,3.5302458024946226,-0.2943585017755923,0.23941677515706905,5.9065729746245434,1.0127143954811748,10.497105423200985,-0.9729118724597715,1.236478144522476,0.4705348702612111,1.3355501992874828,1.3586942384095206,3.39112789983819,6.07655601242714,-5.139375625342422,1.129298904062779,1.5581720551455083,-0.4288731510827291,10.435554188147135,16.19686141939096,-5.761307231243827,2.5574955662552465,6.199013196261848,-3.641517630006602,0.3105747648876512,4.440725261658715,-2.845701899780031,10.94894431796617,1.9112689935446694,1.37304863217477,0.4693590882468094,0.7460060950394388,2.1039198691104333,3.6677695600174265,11.173558804411492,1705.0789797718924,-6.077431391294368,0.854131554663139,2.4115172623370484,-1.5573857076739097,9.878967982826829,13.200770673850597,-3.3218026910237706,2.7314160718439973,5.051042473545424,-2.3196264017014268,0.2538787144126103,4.00877913514415,-1.5445454840122486,11.521235304790991,0.8505908311291049,0.9250635468045335,0.318957054727745,1.0194815709021905,1.6874501651573923,4.304537600178889,8.084911518375934
2019-03-03,00:00,Everton,Liverpool,D,0.0,0.0,-8,8,18-19,1683.73815918,1952.33862305,-268.6004638700001,5.7316666666666665,4.05,1.625,6,6.0,4.2,1.61,-2.5632530683721324,0.8738844782832548,1.9756887697940424,-1.1018042915107873,10.783896917533966,12.369886127108321,-1.5859892095743515,2.6712048752414064,4.594069974021979,-1.9228650987805729,0.25473204699102325,4.8843963518714775,0.246553479078212,11.995245846966952,-2.3685031602464925,0.671823361574469,0.23685354420202223,1.0183802790848802,1.912601763230625,5.685708201403506,7.654938690770952,1779.1501889978515,1.4137345386516982,1.2549258799648473,1.1321430154109053,0.1227828645539423,10.295660801921615,9.411223755962194,0.8844370459594197,3.4388729831104037,2.628361774034948,0.8105112090754548,0.3368685463149319,4.043034553686897,-0.8488042482622902,11.433437309106735,1.2802128184351071,1.2178416066491018,0.40878299211644675,0.972124398020254,1.297122511165544,4.896093798227358,6.143706918174284,6.896251627625655,0.9698703579734524,0.4779300952552544,0.4919402627181983,9.596639494580103,8.726729957265752,0.8699095373143502,3.840891186514669,2.575643127240958,1.2652480592737103,0.37435876809906315,6.074709131402798,3.404930617953832,10.902826461123686,1.2317203050763526,1.5480972195620974,0.6119730983076763,1.2340221343786788,0.6434471492915681,9.54893985544188,5.32579844773075,1760.4725231095954,7.276470538251961,2.513836795052094,0.475459164479465,2.038377630572629,14.342907457336853,7.770044854208909,6.572862603127943,6.451741193271455,2.547429601683167,3.9043115915882867,0.416825327221404,6.6410929242173165,3.4716194705364596,10.132989069477759,-0.7349825903744677,2.1488059655402405,0.7788415206069176,1.8697206126290937,0.6446768436400325,11.54573664109701,4.508291961716854
2019-03-03,00:00,Fulham,Chelsea,A,1.0,2.0,-13,13,18-19,1557.56677246,1839.19812012,-281.6313476600001,6.415,4.456666666666667,1.525,6,6.5,4.5,1.53,-10.006140728603125,1.3261174518372065,2.074314794931819,-0.7481973430946119,16.478537396974147,13.672470306677067,2.806067090297082,4.864226851376086,5.886015089548089,-1.0217882381720045,0.3073788868440445,6.2618062442509475,2.2437106392851534,11.802163881797911,-4.068372032322677,1.1397961454633947,0.3968335528402132,2.053472546823686,1.807058638595425,4.851768233519174,10.232513581791164,1750.7595598786438,-6.763337643955521,0.7137532613756871,2.312527595243955,-1.598774333868268,12.583394188134625,15.586091305374199,-3.0026971172395744,3.960474301084454,5.489875302526863,-1.529401001442409,0.33427167774895267,3.737898606174878,-3.4334541899807247,11.92906414075827,-1.693849326391459,0.3625771536111069,0.1274420854722935,1.3381479647758447,1.9287819417106289,4.011880786531315,10.57084894086986,3.2099531013268994,0.4657333319504359,3.4243472509365014,-2.958613918986066,12.141646532051814,11.79097845069078,0.3506680813610356,4.1839199709400505,5.854013765505066,-1.6700937945650167,0.35651228308454325,4.286423585976473,1.305444750177721,10.179119747222549,0.6114200784591161,0.7234061635347654,0.24211958882429685,1.0104168469186448,2.3644655665361993,10.329811950296703,7.717108882659565,1793.7430801114288,4.02185462229312,1.5049100052733146,1.8592701855447613,-0.35436018027144695,13.489857381323043,9.912830680569316,3.5770267007537235,4.008489452828135,3.5989301850120783,0.4095592678160571,0.2997442802574184,5.0005309443728825,2.174927474136981,8.923654054337531,1.8178483120884257,1.6884678921828145,0.5712782209888113,1.1972051738961162,1.4870595135751294,9.911102799224894,6.041163812809084
2019-03-03,00:00,Watford,Leicester,H,2.0,1.0,3,-3,18-19,1682.34533691,1675.78442383,6.560913080000091,2.483333333333333,3.3083333333333336,3.02,6,2.55,3.3,3.0,2.8300890621825423,0.9201082629249174,0.7369540900059981,0.18315417291891928,9.592702549779014,9.845267766222294,-0.25256521644327995,3.622250486015664,3.7157122402647103,-0.09346175424904578,0.3619198490254259,4.563487157619715,0.1147597059182331,15.694860651796523,-5.783758454495748,1.6722662349333026,0.6194458673206282,1.3175186087833146,1.2320489603254707,7.677521472643083,5.276410869764491,1691.472328747197,1.2572849181156915,1.483072356184906,1.8815042721600421,-0.39843191597513583,8.521198668595359,15.652435329221214,-7.131236660625854,3.2768293226698364,6.102371448603894,-2.8255421259340587,0.38448396497557774,3.9384002317307822,-1.2953658766318894,11.599850205047975,-2.6594457395653164,1.4355622516956223,0.5175399988343037,1.2703294197124697,1.8401913291324197,5.6595737109943425,7.516790682605372,-4.232682373716047,1.2683096619951308,1.9668419016620728,-0.6985322396669421,12.971911388056126,12.621834882242927,0.350076505813201,5.398179191004846,4.350370478773277,1.0478087122315685,0.40982792475529783,6.103506917684126,1.1472225703622319,6.632394157703108,4.144754692201001,0.8307793459256785,0.32210666433849794,1.7066236751728925,1.2405107402751852,6.7177820965329955,7.994682063518211,1818.951334414342,-0.3545826300451996,1.2428390561139653,2.021892147689799,-0.7790530915758336,18.257664845926627,11.45438685889504,6.803277987031587,4.959232937406341,4.205781778504763,0.7534511589015794,0.2951507723401485,6.346663278677412,1.514126638794679,7.464168502027207,1.9937942987675714,1.0643510361807282,0.3701730784899497,1.617814130613235,1.3059639280354174,8.516090495736607,5.949474832841753
