Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Home_TablePosDiff,Home_TablePosDiff_Rolling5,Home_TablePosDiff_Rolling10,Home_GoalsFor_Rolling5,Home_GoalsFor_Rolling10,Home_Shots_Rolling5,Home_Shots_Rolling10,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTarget_Rolling10,Home_Corners_Rolling5,Home_Corners_Rolling10,Home_Fouls_Rolling5,Home_Fouls_Rolling10,Home_TablePosDiff_Rolling5_all,Home_TablePosDiff_Rolling10_all,Home_GoalsFor_Rolling5_all,Home_GoalsFor_Rolling10_all,Home_Shots_Rolling5_all,Home_Shots_Rolling10_all,Home_ShotsOnTarget_Rolling5_all,Home_ShotsOnTarget_Rolling10_all,Home_Corners_Rolling5_all,Home_Corners_Rolling10_all,Home_Fouls_Rolling5_all,Home_Fouls_Rolling10_all,Home_Points_Rolling5,Home_Points_Rolling10,Home_Points_Rolling5_all,Home_Points_Rolling10_all,Home_Win_Rolling5,Home_Win_Rolling10,Home_Win_Rolling5_all,Home_Win_Rolling10_all,TablePosDiff,TablePosDiff_Rolling5,TablePosDiff_Rolling10,GoalsFor_Rolling5,GoalsFor_Rolling10,Shots_Rolling5,Shots_Rolling10,ShotsOnTarget_Rolling5,ShotsOnTarget_Rolling10,Corners_Rolling5,Corners_Rolling10,Fouls_Rolling5,Fouls_Rolling10,TablePosDiff_Rolling5_all,TablePosDiff_Rolling10_all,GoalsFor_Rolling5_all,GoalsFor_Rolling10_all,Shots_Rolling5_all,Shots_Rolling10_all,ShotsOnTarget_Rolling5_all,ShotsOnTarget_Rolling10_all,Corners_Rolling5_all,Corners_Rolling10_all,Fouls_Rolling5_all,Fouls_Rolling10_all,Points_Rolling5,Points_Rolling10,Points_Rolling5_all,Points_Rolling10_all,Win_Rolling5,Win_Rolling10,Win_Rolling5_all,Win_Rolling10_all
2024-10-27,14:00,West Ham,Man United,H,2,1,-3,-1.25,-1.25,1.5,1.5,15.5,15.5,6.25,6.25,4.75,4.75,14.25,14.25,-2.2,-1.375,1.4,1.375,15.8,15.125,6.0,4.75,5.0,4.5,14.6,14.75,0.75,0.75,1.0,1.0,0.25,0.25,0.4,0.375,3,0.5,0.5,1.0,1.0,14.0,14.0,6.0,6.0,6.25,6.25,12.5,12.5,-0.2,-0.125,1.0,0.875,15.8,14.0,6.6,5.625,7.0,6.375,13.4,12.375,1.25,1.25,1.6,1.375,0.5,0.5,0.6,0.5
2024-10-27,16:30,Arsenal,Liverpool,D,2,2,-3,6.75,6.75,2.5,2.5,23.5,23.5,8.75,8.75,10.25,10.25,12.5,12.5,8.4,5.25,2.0,1.875,16.6,15.125,6.0,5.875,8.4,6.75,10.4,12.0,2.5,2.5,2.0,2.125,0.875,0.875,0.7,0.75,3,8.25,8.25,2.0,2.0,13.75,13.75,4.5,4.5,7.5,7.5,12.0,12.0,10.2,6.375,1.6,1.875,13.6,14.5,6.6,6.125,5.8,6.25,12.0,11.875,3.0,3.0,2.4,2.625,1.0,1.0,0.8,0.875
2024-11-02,12:30,Newcastle,Arsenal,H,1,0,-9,-1.5,-1.5,1.0,1.0,11.0,11.0,3.5,3.5,6.0,6.0,14.0,14.0,1.0,1.6666666666666667,0.6,1.0,14.4,12.444444444444445,4.0,3.888888888888889,5.6,6.0,11.4,11.333333333333334,1.75,1.75,0.4,1.3333333333333333,0.625,0.625,0.2,0.5,9,3.75,3.75,1.25,1.25,6.75,6.75,3.0,3.0,3.25,3.25,11.5,11.5,6.4,4.333333333333333,2.2,1.8888888888888888,17.0,14.444444444444445,5.8,5.555555555555555,7.4,6.111111111111111,11.2,12.222222222222221,1.75,1.75,1.6,2.0,0.625,0.625,0.6,0.7222222222222222
2024-11-02,15:00,Bournemouth,Man City,H,2,1,-11,-0.5,-0.5,1.5,1.5,15.5,15.5,5.25,5.25,7.0,7.0,16.5,16.5,-2.6,-1.1111111111111112,1.2,1.2222222222222223,14.8,15.444444444444445,4.2,4.777777777777778,7.8,7.0,14.2,12.777777777777779,1.75,1.75,1.4,1.3333333333333333,0.625,0.625,0.5,0.5,11,5.5,5.5,2.0,2.0,18.0,18.0,6.5,6.5,9.5,9.5,6.75,6.75,9.2,5.777777777777778,1.8,2.2222222222222223,22.6,19.88888888888889,7.8,7.111111111111111,10.4,9.777777777777779,7.0,6.666666666666667,2.5,2.5,2.2,2.5555555555555554,0.875,0.875,0.8,0.8888888888888888
2024-11-02,15:00,Ipswich,Leicester,D,1,1,-3,-3.5,-3.5,0.75,0.75,11.5,11.5,3.25,3.25,6.25,6.25,11.5,11.5,-3.2,-3.3333333333333335,1.4,1.0,12.2,9.555555555555555,4.0,3.111111111111111,7.0,5.333333333333333,10.8,12.11111111111111,0.5,0.5,0.4,0.4444444444444444,0.25,0.25,0.2,0.2222222222222222,3,-1.75,-1.75,2.0,2.0,10.5,10.5,3.75,3.75,3.25,3.25,11.0,11.0,-2.8,-1.4444444444444444,1.6,1.4444444444444444,10.4,9.666666666666666,2.4,2.888888888888889,3.6,3.111111111111111,11.0,11.88888888888889,1.0,1.0,1.4,1.0,0.375,0.375,0.5,0.3888888888888889
2024-11-02,15:00,Liverpool,Brighton,H,2,1,4,4.5,4.5,1.75,1.75,15.25,15.25,7.75,7.75,5.0,5.0,11.75,11.75,9.2,6.0,2.0,1.8888888888888888,12.6,13.88888888888889,6.4,5.888888888888889,5.0,5.888888888888889,11.8,12.11111111111111,2.25,2.25,2.6,2.4444444444444446,0.75,0.75,0.9,0.8333333333333334,-4,0.0,0.0,1.75,1.75,14.25,14.25,4.75,4.75,4.5,4.5,8.0,8.0,2.6,3.0,2.0,1.7777777777777777,13.8,15.11111111111111,4.6,4.777777777777778,5.6,5.888888888888889,11.0,10.333333333333334,1.75,1.75,1.6,1.7777777777777777,0.625,0.625,0.6,0.6666666666666666
2024-11-02,15:00,Nott'm Forest,West Ham,H,3,0,7,1.75,1.75,0.75,0.75,15.25,15.25,5.0,5.0,5.25,5.25,13.0,13.0,1.0,-0.3333333333333333,1.4,1.2222222222222223,14.2,14.333333333333334,4.8,5.333333333333333,4.6,4.888888888888889,10.2,11.444444444444445,1.25,1.25,1.6,1.7777777777777777,0.5,0.5,0.6,0.6666666666666666,-7,-1.5,-1.5,1.25,1.25,14.75,14.75,3.25,3.25,4.25,4.25,15.25,15.25,-2.6,-1.5555555555555556,1.6,1.4444444444444444,16.0,14.777777777777779,6.0,4.555555555555555,5.8,4.666666666666667,12.2,13.777777777777779,1.25,1.25,1.4,1.2222222222222223,0.5,0.5,0.5,0.4444444444444444
2024-11-02,15:00,Southampton,Everton,H,1,0,-4,-2.75,-2.75,0.75,0.75,9.0,9.0,3.75,3.75,4.0,4.0,12.75,12.75,-9.2,-5.666666666666667,1.0,0.6666666666666666,9.4,10.555555555555555,3.4,3.5555555555555554,3.6,4.666666666666667,11.2,11.555555555555555,0.25,0.25,0.2,0.1111111111111111,0.125,0.125,0.1,0.05555555555555555,4,-3.75,-3.75,1.25,1.25,10.75,10.75,4.0,4.0,4.0,4.0,12.25,12.25,-4.2,-3.5555555555555554,1.2,1.1111111111111112,10.6,10.666666666666666,4.4,3.7777777777777777,3.6,3.7777777777777777,11.0,10.666666666666666,1.0,1.0,1.8,1.0,0.375,0.375,0.7,0.3888888888888889
2024-11-02,17:30,Wolves,Crystal Palace,D,2,2,-3,-10.75,-10.75,1.25,1.25,8.75,8.75,3.5,3.5,3.0,3.0,13.5,13.5,-13.2,-8.444444444444445,1.6,1.3333333333333333,10.4,10.666666666666666,4.4,4.111111111111111,3.4,3.4444444444444446,12.0,13.555555555555555,0.0,0.0,0.2,0.2222222222222222,0.0,0.0,0.1,0.1111111111111111,3,-0.5,-0.5,0.75,0.75,15.0,15.0,5.25,5.25,6.5,6.5,12.75,12.75,-7.0,-4.0,0.4,0.6666666666666666,13.8,14.0,5.4,4.666666666666667,5.8,5.444444444444445,10.6,11.222222222222221,0.25,0.25,0.8,0.6666666666666666,0.125,0.125,0.3,0.2777777777777778
2024-11-03,14:00,Tottenham,Aston Villa,H,4,1,-5,-1.75,-1.75,2.75,2.75,18.25,18.25,7.25,7.25,10.25,10.25,11.25,11.25,2.8,0.7777777777777778,2.4,2.0,18.6,17.333333333333332,6.6,6.444444444444445,8.0,9.333333333333334,11.4,11.777777777777779,2.25,2.25,1.8,1.4444444444444444,0.75,0.75,0.6,0.5,5,4.25,4.25,2.25,2.25,11.5,11.5,4.0,4.0,4.5,4.5,14.25,14.25,9.0,6.222222222222222,1.8,1.7777777777777777,11.8,12.444444444444445,4.2,4.444444444444445,6.4,5.444444444444445,12.0,12.222222222222221,2.5,2.5,1.8,2.0,0.875,0.875,0.7,0.7222222222222222
2024-11-03,16:30,Man United,Chelsea,D,1,1,-7,-0.75,-0.75,0.75,0.75,14.0,14.0,5.25,5.25,6.5,6.5,12.25,12.25,-0.6,0.2222222222222222,0.6,0.8888888888888888,15.4,14.444444444444445,5.6,5.555555555555555,6.6,6.222222222222222,12.0,11.777777777777779,1.5,1.5,1.0,1.2222222222222223,0.5,0.5,0.4,0.4444444444444444,7,-0.25,-0.25,2.75,2.75,12.0,12.0,4.5,4.5,4.75,4.75,11.0,11.0,2.8,1.2222222222222223,2.2,2.111111111111111,15.6,13.88888888888889,5.8,5.555555555555555,7.4,5.888888888888889,11.6,11.222222222222221,2.25,2.25,2.0,1.8888888888888888,0.75,0.75,0.7,0.6666666666666666
2024-11-04,20:00,Fulham,Brentford,H,2,1,-1,-2.5,-2.5,1.75,1.75,17.75,17.75,6.5,6.5,5.5,5.5,13.25,13.25,-2.2,-1.1111111111111112,1.6,1.3333333333333333,14.2,14.333333333333334,4.8,4.555555555555555,4.4,5.111111111111111,11.4,12.333333333333334,1.75,1.75,1.4,1.3333333333333333,0.625,0.625,0.5,0.5,1,-0.25,-0.25,0.75,0.75,7.5,7.5,3.75,3.75,3.25,3.25,6.0,6.0,3.6,1.3333333333333333,2.4,2.0,12.2,11.777777777777779,6.4,5.666666666666667,5.6,4.555555555555555,6.4,6.444444444444445,0.0,0.0,1.4,1.4444444444444444,0.0,0.0,0.5,0.5
2024-11-09,15:00,Brentford,Bournemouth,H,3,2,-2,2.6,2.6,3.0,3.0,15.2,15.2,7.2,7.2,5.6,5.6,6.8,6.8,3.2,1.3,2.4,1.9,12.0,11.1,5.6,5.3,5.4,4.4,6.6,6.8,2.6,2.6,1.4,1.3,0.9,0.9,0.5,0.45,2,-1.6,-1.6,1.0,1.0,15.4,15.4,4.4,4.4,7.0,7.0,9.8,9.8,-3.6,-2.1,1.6,1.3,13.4,15.1,4.2,4.9,6.6,6.6,14.0,12.6,1.0,1.0,2.0,1.5,0.4,0.4,0.7,0.55
2024-11-09,15:00,Crystal Palace,Fulham,A,0,2,-7,-6.8,-6.8,0.6,0.6,13.2,13.2,4.2,4.2,4.6,4.6,10.0,10.0,-5.2,-3.3,0.8,0.8,15.8,14.5,6.0,4.9,6.2,5.5,11.0,11.0,1.0,1.0,0.8,0.7,0.4,0.4,0.3,0.3,7,0.0,0.0,1.0,1.0,11.6,11.6,3.0,3.0,4.8,4.8,11.6,11.6,-1.0,-1.1,1.4,1.4,15.0,15.5,5.0,5.3,5.4,5.7,8.8,11.4,1.0,1.0,1.4,1.5,0.4,0.4,0.5,0.55
2024-11-09,15:00,West Ham,Everton,D,0,0,2,-1.6,-1.6,1.6,1.6,14.8,14.8,5.6,5.6,5.0,5.0,12.6,12.6,-2.8,-2.1,1.6,1.3,13.8,13.7,5.0,4.3,5.8,4.8,10.6,13.3,1.2,1.2,1.4,1.1,0.4,0.4,0.5,0.4,-2,-2.2,-2.2,1.0,1.0,11.8,11.8,4.2,4.2,4.4,4.4,13.4,13.4,-2.4,-2.8,1.0,1.0,10.6,11.2,4.4,3.9,4.6,4.0,12.2,11.4,0.8,0.8,1.6,0.9,0.3,0.3,0.6,0.35
2024-11-09,15:00,Wolves,Southampton,H,2,0,-1,-9.2,-9.2,1.4,1.4,9.2,9.2,4.0,4.0,3.0,3.0,12.2,12.2,-11.4,-7.9,1.8,1.4,10.6,10.7,4.8,4.3,3.0,3.4,10.2,12.9,0.2,0.2,0.4,0.3,0.1,0.1,0.2,0.15,1,-8.0,-8.0,0.6,0.6,11.8,11.8,3.4,3.4,5.2,5.2,10.6,10.6,-9.4,-5.5,1.0,0.7,9.0,10.4,3.2,3.4,3.8,4.5,10.8,11.8,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.15
2024-11-09,17:30,Brighton,Man City,H,2,1,-7,5.4,5.4,1.8,1.8,15.8,15.8,4.8,4.8,7.0,7.0,12.2,12.2,1.4,2.3,1.8,1.7,13.6,14.9,5.0,4.8,5.2,6.0,12.2,11.1,1.8,1.8,1.4,1.6,0.7,0.7,0.5,0.6,7,6.6,6.6,1.8,1.8,18.0,18.0,6.0,6.0,9.6,9.6,6.6,6.6,10.8,6.3,1.6,2.1,19.6,19.7,6.4,6.8,10.8,9.8,6.8,6.6,2.0,2.0,2.0,2.3,0.7,0.7,0.7,0.8
2024-11-09,20:00,Liverpool,Aston Villa,H,2,0,7,4.4,4.4,1.8,1.8,15.4,15.4,7.8,7.8,6.0,6.0,11.4,11.4,8.8,5.8,1.8,1.9,12.0,14.1,5.4,6.1,6.4,6.3,11.8,11.9,2.4,2.4,2.6,2.5,0.8,0.8,0.9,0.85,-7,4.4,4.4,2.0,2.0,11.6,11.6,3.4,3.4,4.4,4.4,14.2,14.2,7.6,6.1,1.4,1.7,12.4,12.4,3.6,4.1,6.0,5.3,12.6,12.4,2.0,2.0,1.2,1.8,0.7,0.7,0.5,0.65
2024-11-10,14:00,Man United,Leicester,H,3,0,2,-2.0,-2.0,0.8,0.8,13.4,13.4,5.0,5.0,6.0,6.0,13.6,13.6,-3.2,-0.5,0.8,0.9,14.6,14.1,5.2,5.4,5.2,6.0,13.4,12.5,1.4,1.4,1.0,1.2,0.5,0.5,0.4,0.45,-2,-0.8,-0.8,1.8,1.8,12.4,12.4,4.2,4.2,3.8,3.8,10.8,10.8,-3.2,-1.0,1.6,1.4,12.0,10.7,3.2,3.2,3.6,3.4,10.8,11.7,1.0,1.0,1.4,1.0,0.4,0.4,0.5,0.4
2024-11-10,14:00,Nott'm Forest,Newcastle,A,1,3,10,2.8,2.8,1.2,1.2,16.0,16.0,5.2,5.2,6.4,6.4,11.8,11.8,2.8,0.4,1.6,1.4,17.2,14.8,5.4,5.4,6.6,5.5,9.4,11.0,1.6,1.6,2.0,1.9,0.6,0.6,0.7,0.7,-10,4.2,4.2,1.0,1.0,13.6,13.6,4.2,4.2,6.0,6.0,9.2,9.2,-2.2,0.6,0.6,1.0,13.2,12.1,4.0,3.9,6.4,5.8,13.0,11.8,1.0,1.0,1.0,1.5,0.4,0.4,0.4,0.55
2024-11-10,14:00,Tottenham,Ipswich,A,1,2,9,-2.4,-2.4,3.0,3.0,17.8,17.8,7.0,7.0,9.4,9.4,11.8,11.8,2.4,0.2,2.6,2.2,17.2,17.2,5.8,6.4,7.4,9.0,12.0,12.0,2.4,2.4,1.8,1.6,0.8,0.8,0.6,0.55,-9,-3.2,-3.2,1.2,1.2,8.0,8.0,3.0,3.0,4.6,4.6,12.6,12.6,-4.4,-3.3,1.4,1.0,12.4,10.0,3.2,3.0,5.8,5.2,9.8,12.0,0.4,0.4,0.4,0.5,0.2,0.2,0.2,0.25
2024-11-10,16:30,Chelsea,Arsenal,D,1,1,1,2.4,2.4,1.6,1.6,15.4,15.4,6.4,6.4,6.8,6.8,11.4,11.4,3.0,1.8,1.8,2.0,15.6,13.7,5.4,5.3,8.0,6.1,12.6,11.5,1.6,1.6,1.6,1.8,0.6,0.6,0.6,0.65,-1,4.8,4.8,1.0,1.0,7.4,7.4,2.6,2.6,3.8,3.8,12.8,12.8,8.8,4.8,1.8,1.7,18.0,14.0,5.4,5.1,8.2,6.1,12.8,12.8,1.4,1.4,1.4,1.8,0.5,0.5,0.5,0.65
2024-11-23,12:30,Leicester,Chelsea,A,1,2,-12,-1.2,-1.2,1.0,1.0,9.0,9.0,2.2,2.2,3.0,3.0,12.6,12.6,-1.4,-1.2,1.2,1.3,12.2,10.6,3.6,3.4,4.6,3.7,10.6,11.1,1.0,1.0,1.4,0.9,0.4,0.4,0.5,0.35,12,1.2,1.2,2.4,2.4,12.0,12.0,4.2,4.2,5.4,5.4,11.6,11.6,3.0,1.9,1.2,2.1,16.0,14.4,4.6,5.3,7.2,6.1,12.8,11.5,2.0,2.0,1.2,1.9,0.7,0.7,0.5,0.7
2024-11-23,15:00,Arsenal,Nott'm Forest,H,3,0,1,4.8,4.8,2.4,2.4,20.6,20.6,7.6,7.6,8.4,8.4,12.8,12.8,6.4,4.7,1.2,1.6,13.4,13.5,2.8,4.8,5.4,5.6,13.0,12.3,2.2,2.2,1.0,1.6,0.8,0.8,0.4,0.6,-1,-2.0,-2.0,1.6,1.6,13.6,13.6,5.6,5.6,4.6,4.6,10.2,10.2,4.6,1.4,1.8,1.4,16.8,14.3,5.8,4.9,6.2,5.7,9.8,10.6,2.2,2.2,2.0,1.8,0.8,0.8,0.7,0.65
2024-11-23,15:00,Aston Villa,Crystal Palace,D,2,2,9,7.8,7.8,1.4,1.4,13.2,13.2,4.8,4.8,6.2,6.2,10.6,10.6,3.6,5.4,1.0,1.5,13.4,12.1,3.4,4.0,7.8,5.9,12.8,12.8,1.6,1.6,1.0,1.5,0.6,0.6,0.4,0.55,-9,0.2,0.2,1.0,1.0,15.8,15.8,5.6,5.6,6.4,6.4,12.0,12.0,-7.4,-4.0,0.6,0.7,15.0,14.4,6.0,4.8,4.8,4.9,10.8,10.5,0.4,0.4,0.8,0.7,0.2,0.2,0.3,0.3
2024-11-23,15:00,Bournemouth,Brighton,A,1,2,-7,-2.6,-2.6,1.6,1.6,14.8,14.8,5.4,5.4,6.2,6.2,15.4,15.4,-4.4,-1.9,1.4,1.4,13.6,15.3,3.6,4.8,6.0,6.4,13.4,13.4,2.0,2.0,1.4,1.4,0.7,0.7,0.5,0.5,7,-0.8,-0.8,1.6,1.6,14.0,14.0,4.8,4.8,5.0,5.0,10.0,10.0,0.2,1.6,1.8,1.6,12.6,14.9,4.8,4.7,4.8,5.5,13.0,11.5,1.4,1.4,2.0,1.6,0.5,0.5,0.7,0.6
2024-11-23,15:00,Everton,Brentford,D,0,0,-4,-3.4,-3.4,1.0,1.0,10.6,10.6,3.6,3.6,3.6,3.6,9.4,9.4,-2.0,-3.0,0.6,1.0,12.6,12.1,4.8,4.2,4.8,4.5,11.4,11.5,1.0,1.0,1.2,1.0,0.4,0.4,0.5,0.4,4,0.0,0.0,0.8,0.8,7.0,7.0,3.4,3.4,3.2,3.2,6.8,6.8,2.4,1.1,2.8,2.0,12.8,11.4,6.2,5.4,5.2,4.6,7.8,7.0,0.0,0.0,1.8,1.3,0.0,0.0,0.6,0.45
2024-11-23,15:00,Fulham,Wolves,A,1,4,11,-2.2,-2.2,1.8,1.8,19.4,19.4,7.6,7.6,6.6,6.6,11.2,11.2,0.6,-0.4,1.6,1.6,15.6,16.2,6.0,5.8,6.0,5.7,8.0,11.5,2.0,2.0,1.4,1.8,0.7,0.7,0.5,0.65,-11,-6.6,-6.6,1.4,1.4,12.2,12.2,4.6,4.6,3.8,3.8,13.6,13.6,-8.4,-8.0,2.0,1.6,10.6,10.6,5.0,4.4,2.8,3.3,9.8,12.9,0.4,0.4,1.0,0.6,0.2,0.2,0.4,0.25
2024-11-23,17:30,Man City,Tottenham,A,0,4,9,6.0,6.0,2.4,2.4,21.4,21.4,7.6,7.6,10.0,10.0,6.6,6.6,11.2,7.0,1.6,2.0,19.4,20.1,6.4,6.9,10.4,9.9,6.8,6.7,2.6,2.6,1.8,2.0,0.9,0.9,0.6,0.7,-9,2.8,2.8,1.4,1.4,16.6,16.6,5.8,5.8,8.6,8.6,12.2,12.2,4.0,1.1,2.2,2.2,15.8,17.4,4.8,6.2,9.2,8.9,11.2,11.8,0.8,0.8,1.2,1.5,0.3,0.3,0.4,0.5
2024-11-24,14:00,Southampton,Liverpool,A,2,3,-19,-3.0,-3.0,0.8,0.8,9.0,9.0,3.4,3.4,3.8,3.8,13.0,13.0,-8.0,-5.4,0.8,0.7,9.0,9.4,2.6,3.0,4.8,4.2,10.8,11.4,0.8,0.8,0.6,0.4,0.3,0.3,0.2,0.15,19,7.2,7.2,2.0,2.0,12.8,12.8,4.4,4.4,6.6,6.6,12.4,12.4,7.0,6.5,1.8,1.9,12.8,13.7,5.2,6.1,4.8,5.5,12.4,11.2,2.6,2.6,2.6,2.5,0.9,0.9,0.9,0.85
2024-11-24,16:30,Ipswich,Man United,D,1,1,-7,-3.4,-3.4,0.8,0.8,12.0,12.0,3.0,3.0,5.8,5.8,11.4,11.4,-3.6,-4.2,1.4,1.2,11.0,10.1,2.8,3.1,4.2,5.2,11.6,13.0,0.6,0.6,0.8,0.8,0.3,0.3,0.3,0.35,7,1.0,1.0,1.0,1.0,14.8,14.8,5.8,5.8,6.0,6.0,11.4,11.4,-2.6,-0.3,1.4,1.1,15.0,14.0,5.4,5.2,4.4,5.4,12.0,12.2,1.0,1.0,1.6,1.2,0.4,0.4,0.6,0.45
2024-11-25,20:00,Newcastle,West Ham,A,0,2,5,-3.0,-3.0,1.0,1.0,10.6,10.6,3.6,3.6,5.6,5.6,14.4,14.4,-3.2,-0.4,1.0,1.2,14.4,13.5,4.4,4.4,6.4,6.0,11.4,10.9,2.0,2.0,1.4,1.5,0.7,0.7,0.5,0.55,-5,-2.6,-2.6,1.0,1.0,12.6,12.6,3.0,3.0,4.6,4.6,14.0,14.0,-2.0,-1.9,1.4,1.2,12.2,13.4,5.6,4.6,5.8,5.0,10.4,12.5,1.0,1.0,1.4,1.2,0.4,0.4,0.5,0.45
2024-11-29,20:00,Brighton,Southampton,D,1,1,15,4.0,3.3333333333333335,1.8,1.8333333333333333,15.0,14.833333333333334,4.6,4.666666666666667,6.2,5.833333333333333,12.8,12.166666666666666,2.2,2.3,1.6,1.6,11.6,14.1,4.8,4.6,4.0,5.1,12.2,11.6,1.8,2.0,2.0,1.6,0.7,0.75,0.7,0.6,-15,-7.8,-6.5,0.6,0.5,9.8,11.333333333333334,2.6,2.8333333333333335,4.6,5.833333333333333,9.8,10.833333333333334,-8.6,-7.3,1.0,0.9,8.8,9.6,3.2,3.4,5.2,4.1,11.2,11.1,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.15
2024-11-30,15:00,Brentford,Leicester,H,4,1,5,2.2,1.8333333333333333,3.2,3.0,15.8,14.666666666666666,7.4,7.0,6.0,5.666666666666667,7.2,7.0,1.8,1.5,1.8,2.0,10.8,11.5,4.2,5.4,4.0,4.6,8.0,7.3,2.6,2.6666666666666665,1.4,1.4,0.9,0.9166666666666666,0.5,0.5,-5,-1.2,-1.0,1.6,1.5,11.6,11.333333333333334,4.4,4.333333333333333,3.8,4.0,9.2,9.833333333333334,-2.8,-2.4,1.2,1.3,11.8,10.0,3.4,3.1,5.0,3.4,11.2,11.3,1.0,0.8333333333333334,0.8,0.9,0.4,0.3333333333333333,0.3,0.35
2024-11-30,15:00,Crystal Palace,Newcastle,D,1,1,-8,-8.2,-6.833333333333333,0.6,0.5,13.0,13.166666666666666,4.8,4.333333333333333,4.2,4.0,10.2,10.0,-5.8,-4.9,1.0,0.9,15.8,14.3,6.2,5.2,4.4,4.7,11.6,10.7,1.0,0.8333333333333334,1.0,0.8,0.4,0.3333333333333333,0.4,0.35,8,2.2,1.8333333333333333,1.4,1.3333333333333333,14.2,14.166666666666666,4.4,4.5,5.2,5.833333333333333,8.8,8.666666666666666,-4.0,0.1,1.0,1.1,15.2,13.9,4.2,4.1,6.0,5.9,12.0,11.2,1.4,1.3333333333333333,1.2,1.4,0.5,0.5,0.4,0.5
2024-11-30,15:00,Nott'm Forest,Ipswich,H,1,0,11,4.8,4.0,1.2,1.1666666666666667,15.0,14.833333333333334,4.2,4.833333333333333,6.8,6.0,11.0,12.0,5.6,1.3,1.6,1.3,15.0,12.7,4.0,4.1,5.8,4.8,7.8,9.3,1.4,1.3333333333333333,1.8,1.5,0.5,0.5,0.6,0.55,-11,-5.0,-4.166666666666667,1.4,1.3333333333333333,9.4,8.0,3.4,3.0,4.8,4.166666666666667,13.4,13.666666666666666,-4.8,-4.9,1.4,1.2,11.4,11.1,3.6,3.6,4.0,5.5,12.6,12.6,1.0,0.8333333333333334,1.0,0.9,0.4,0.3333333333333333,0.4,0.4
2024-11-30,15:00,Wolves,Bournemouth,A,2,4,-5,-9.4,-7.833333333333333,1.4,1.5,8.4,9.0,4.0,4.0,2.2,2.6666666666666665,12.4,12.5,-9.2,-9.1,2.2,1.8,9.2,10.4,4.8,4.5,2.6,3.0,10.6,13.0,0.8,0.6666666666666666,1.6,0.9,0.3,0.25,0.6,0.35,5,-1.2,-1.0,1.2,1.1666666666666667,15.8,15.333333333333334,4.2,4.166666666666667,6.6,6.5,11.4,10.833333333333334,-6.8,-2.6,1.6,1.4,14.0,15.6,4.2,4.9,5.6,6.3,13.2,12.8,0.8,0.8333333333333334,1.4,1.3,0.3,0.3333333333333333,0.5,0.45
2024-11-30,17:30,West Ham,Arsenal,A,2,5,-9,-1.2,-1.0,1.4,1.3333333333333333,14.2,14.166666666666666,6.2,5.666666666666667,5.4,5.333333333333333,11.0,12.166666666666666,-3.2,-2.4,1.0,1.2,10.6,13.1,4.2,4.9,5.4,5.0,9.6,11.6,1.4,1.1666666666666667,1.4,1.2,0.5,0.4166666666666667,0.5,0.45,9,4.6,3.8333333333333335,0.8,1.0,8.2,8.333333333333334,2.4,2.6666666666666665,4.2,3.6666666666666665,12.2,12.666666666666666,3.4,4.8,1.2,1.7,11.4,14.5,3.0,5.1,4.4,6.3,13.0,11.8,1.0,1.3333333333333333,1.0,1.6,0.4,0.5,0.4,0.6
2024-12-01,13:30,Chelsea,Aston Villa,H,3,0,4,2.6,2.1666666666666665,1.8,1.5,16.8,15.666666666666666,6.4,5.833333333333333,6.8,6.333333333333333,11.4,11.5,4.2,3.1,1.4,1.7,14.8,14.6,4.4,5.2,6.8,6.5,12.8,11.4,1.8,1.5,1.6,1.9,0.7,0.5833333333333334,0.6,0.7,-4,3.0,2.5,1.6,1.6666666666666667,11.0,11.666666666666666,3.2,3.1666666666666665,5.6,5.166666666666667,15.0,14.333333333333334,3.6,6.3,1.4,1.7,14.6,12.7,4.2,4.2,8.6,6.5,12.4,13.0,1.4,1.6666666666666667,1.0,1.6,0.5,0.5833333333333334,0.4,0.6
2024-12-01,13:30,Man United,Everton,H,4,0,2,-1.6,-1.3333333333333333,1.2,1.1666666666666667,13.2,13.333333333333334,4.6,4.666666666666667,4.8,5.166666666666667,13.0,12.833333333333334,0.6,0.4,1.6,1.1,15.2,14.0,5.4,5.2,4.4,5.3,11.8,11.9,1.4,1.6666666666666667,1.6,1.3,0.5,0.5833333333333334,0.6,0.5,-2,-2.6,-2.1666666666666665,1.0,0.8333333333333334,13.4,12.833333333333334,4.8,4.166666666666667,4.6,4.666666666666667,12.2,12.666666666666666,-1.0,-3.4,0.6,1.0,16.4,13.8,5.4,4.6,6.8,5.0,10.6,10.8,1.0,0.8333333333333334,1.2,1.1,0.4,0.3333333333333333,0.5,0.45
