Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Home_TablePosDiff,Home_TablePosDiff_Rolling5,Home_TablePosDiff_Rolling10,Home_GoalsFor_Rolling5,Home_GoalsFor_Rolling10,Home_Shots_Rolling5,Home_Shots_Rolling10,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTarget_Rolling10,Home_Corners_Rolling5,Home_Corners_Rolling10,Home_Fouls_Rolling5,Home_Fouls_Rolling10,Home_TablePosDiff_Rolling5_all,Home_TablePosDiff_Rolling10_all,Home_GoalsFor_Rolling5_all,Home_GoalsFor_Rolling10_all,Home_Shots_Rolling5_all,Home_Shots_Rolling10_all,Home_ShotsOnTarget_Rolling5_all,Home_ShotsOnTarget_Rolling10_all,Home_Corners_Rolling5_all,Home_Corners_Rolling10_all,Home_Fouls_Rolling5_all,Home_Fouls_Rolling10_all,Home_Points_Rolling5,Home_Points_Rolling10,Home_Points_Rolling5_all,Home_Points_Rolling10_all,Home_Win_Rolling5,Home_Win_Rolling10,Home_Win_Rolling5_all,Home_Win_Rolling10_all,TablePosDiff,TablePosDiff_Rolling5,TablePosDiff_Rolling10,GoalsFor_Rolling5,GoalsFor_Rolling10,Shots_Rolling5,Shots_Rolling10,ShotsOnTarget_Rolling5,ShotsOnTarget_Rolling10,Corners_Rolling5,Corners_Rolling10,Fouls_Rolling5,Fouls_Rolling10,TablePosDiff_Rolling5_all,TablePosDiff_Rolling10_all,GoalsFor_Rolling5_all,GoalsFor_Rolling10_all,Shots_Rolling5_all,Shots_Rolling10_all,ShotsOnTarget_Rolling5_all,ShotsOnTarget_Rolling10_all,Corners_Rolling5_all,Corners_Rolling10_all,Fouls_Rolling5_all,Fouls_Rolling10_all,Points_Rolling5,Points_Rolling10,Points_Rolling5_all,Points_Rolling10_all,Win_Rolling5,Win_Rolling10,Win_Rolling5_all,Win_Rolling10_all
2021-09-26,16:30,Arsenal,Tottenham,H,3,1,-4,-0.5,-0.5,0.5,0.5,18.0,18.0,5.0,5.0,8.5,8.5,9.5,9.5,0.2,0.2,0.4,0.4,14.4,14.4,3.4,3.4,5.0,5.0,8.4,8.4,1.5,1.5,1.2,1.2,0.5,0.5,0.4,0.4,4,6.5,6.5,0.5,0.5,5.0,5.0,3.5,3.5,3.0,3.0,11.0,11.0,2.2,2.2,0.6,0.6,9.2,9.2,4.0,4.0,4.8,4.8,9.0,9.0,1.5,1.5,1.8,1.8,0.5,0.5,0.6,0.6
2021-09-27,20:00,Crystal Palace,Brighton,D,1,1,-9,-6.5,-6.5,1.5,1.5,12.5,12.5,3.0,3.0,5.5,5.5,12.5,12.5,-4.4,-4.4,1.0,1.0,10.2,10.2,2.2,2.2,4.2,4.2,10.8,10.8,2.0,2.0,1.0,1.0,0.75,0.75,0.4,0.4,9,1.0,1.0,1.5,1.5,9.0,9.0,5.0,5.0,6.0,6.0,9.5,9.5,1.6,1.6,1.4,1.4,11.4,11.4,4.2,4.2,5.4,5.4,9.0,9.0,3.0,3.0,2.4,2.4,1.0,1.0,0.8,0.8
2021-10-02,12:30,Man United,Everton,D,1,1,1,6.333333333333333,6.333333333333333,3.0,3.0,21.666666666666668,21.666666666666668,6.333333333333333,6.333333333333333,5.666666666666667,5.666666666666667,9.666666666666666,9.666666666666666,4.6,3.8333333333333335,1.6,2.1666666666666665,18.2,17.833333333333332,5.6,6.0,7.4,7.0,9.0,9.333333333333334,2.0,2.0,2.0,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.7,0.75,-1,3.0,3.0,1.3333333333333333,1.3333333333333333,14.0,14.0,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,10.666666666666666,10.666666666666666,6.6,5.5,1.8,2.0,13.4,13.5,4.8,5.0,4.8,5.0,9.4,10.0,1.3333333333333333,1.3333333333333333,2.0,2.1666666666666665,0.5,0.5,0.7,0.75
2021-10-02,15:00,Burnley,Norwich,D,0,0,1,-0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,14.666666666666666,14.666666666666666,3.0,3.0,6.666666666666667,6.666666666666667,10.666666666666666,10.666666666666666,-3.8,-3.1666666666666665,0.8,0.8333333333333334,11.8,12.166666666666666,3.6,3.5,5.4,5.666666666666667,9.6,9.666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,-1,-4.333333333333333,-4.333333333333333,0.0,0.0,7.0,7.0,1.0,1.0,3.0,3.0,9.0,9.0,-3.4,-2.8333333333333335,0.4,0.3333333333333333,9.4,10.166666666666666,2.4,2.5,4.4,4.166666666666667,9.0,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02,15:00,Chelsea,Southampton,H,3,1,11,3.3333333333333335,3.3333333333333335,2.0,2.0,10.0,10.0,3.3333333333333335,3.3333333333333335,4.333333333333333,4.333333333333333,12.666666666666666,12.666666666666666,2.4,2.0,1.8,2.0,13.0,13.0,4.4,4.666666666666667,6.0,5.833333333333333,9.2,10.166666666666666,2.0,2.0,2.0,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.7,0.75,-11,-3.0,-3.0,1.0,1.0,12.666666666666666,12.666666666666666,3.6666666666666665,3.6666666666666665,5.666666666666667,5.666666666666667,11.0,11.0,-3.6,-3.0,0.6,0.6666666666666666,13.8,12.5,4.0,3.8333333333333335,5.2,5.666666666666667,10.4,11.166666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333
2021-10-02,15:00,Leeds,Watford,H,1,0,-7,-6.0,-6.0,1.0,1.0,13.666666666666666,13.666666666666666,4.333333333333333,4.333333333333333,5.0,5.0,8.333333333333334,8.333333333333334,-3.2,-2.6666666666666665,1.0,1.0,15.0,14.166666666666666,4.8,4.5,5.0,4.833333333333333,9.0,9.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.16666666666666666,0.16666666666666666,0.3,0.25,7,1.3333333333333333,1.3333333333333333,1.0,1.0,10.333333333333334,10.333333333333334,3.6666666666666665,3.6666666666666665,4.333333333333333,4.333333333333333,11.333333333333334,11.333333333333334,3.2,2.6666666666666665,0.8,1.1666666666666667,10.4,10.833333333333334,3.4,4.0,4.8,4.333333333333333,13.6,14.333333333333334,1.0,1.0,0.8,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.3,0.4166666666666667
2021-10-02,15:00,Wolves,Newcastle,H,2,1,5,-1.0,-1.0,0.0,0.0,17.0,17.0,4.0,4.0,4.666666666666667,4.666666666666667,8.666666666666666,8.666666666666666,-1.8,-1.5,0.6,0.5,14.0,14.5,4.0,3.8333333333333335,5.4,5.166666666666667,9.4,9.5,0.0,0.0,1.2,1.0,0.0,0.0,0.4,0.3333333333333333,-5,-6.666666666666667,-6.666666666666667,0.6666666666666666,0.6666666666666666,13.666666666666666,13.666666666666666,3.3333333333333335,3.3333333333333335,4.333333333333333,4.333333333333333,10.666666666666666,10.666666666666666,-4.4,-3.6666666666666665,1.0,1.1666666666666667,13.6,14.166666666666666,4.4,4.166666666666667,4.2,4.666666666666667,10.4,9.333333333333334,0.3333333333333333,0.3333333333333333,0.6,0.5,0.16666666666666666,0.16666666666666666,0.3,0.25
2021-10-02,17:30,Brighton,Arsenal,D,0,0,5,2.0,2.0,1.3333333333333333,1.3333333333333333,13.0,13.0,3.6666666666666665,3.6666666666666665,5.0,5.0,8.666666666666666,8.666666666666666,3.4,2.8333333333333335,1.2,1.3333333333333333,10.2,10.833333333333334,3.4,4.166666666666667,5.2,5.333333333333333,9.6,9.166666666666666,2.0,2.0,2.0,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.7,0.75,-5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,12.0,12.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,7.666666666666667,7.666666666666667,-0.6,-0.5,1.0,0.8333333333333334,12.4,14.0,4.0,4.0,4.8,4.833333333333333,9.2,9.0,1.0,1.0,1.8,1.5,0.3333333333333333,0.3333333333333333,0.6,0.5
2021-10-03,14:00,Crystal Palace,Leicester,D,2,2,-2,-7.333333333333333,-7.333333333333333,1.3333333333333333,1.3333333333333333,11.0,11.0,3.0,3.0,5.666666666666667,5.666666666666667,12.333333333333334,12.333333333333334,-6.2,-5.166666666666667,1.2,1.0,11.0,9.833333333333334,2.6,2.3333333333333335,5.0,4.5,11.0,11.0,1.6666666666666667,1.6666666666666667,1.2,1.0,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,2,-2.0,-2.0,1.3333333333333333,1.3333333333333333,9.333333333333334,9.333333333333334,2.3333333333333335,2.3333333333333335,6.0,6.0,9.0,9.0,0.0,0.0,1.2,1.1666666666666667,11.2,10.833333333333334,2.6,3.0,6.2,6.0,8.2,7.833333333333333,1.0,1.0,0.8,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.3,0.4166666666666667
2021-10-03,14:00,Tottenham,Aston Villa,H,2,1,-4,-0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,12.0,12.0,4.333333333333333,4.333333333333333,6.0,6.0,7.666666666666667,7.666666666666667,3.0,2.5,0.6,0.6666666666666666,8.6,9.333333333333334,4.2,4.0,5.0,4.666666666666667,9.4,9.666666666666666,2.0,2.0,1.2,1.5,0.6666666666666666,0.6666666666666666,0.4,0.5,4,-4.0,-4.0,1.0,1.0,12.0,12.0,3.6666666666666665,3.6666666666666665,6.666666666666667,6.666666666666667,12.333333333333334,12.333333333333334,-4.2,-3.5,1.4,1.5,11.4,11.333333333333334,3.8,3.5,5.4,5.166666666666667,10.8,11.166666666666666,1.0,1.0,2.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.7,0.5833333333333334
2021-10-03,14:00,West Ham,Brentford,A,1,2,3,-1.3333333333333333,-1.3333333333333333,2.3333333333333335,2.3333333333333335,13.333333333333334,13.333333333333334,5.0,5.0,5.666666666666667,5.666666666666667,7.666666666666667,7.666666666666667,2.8,2.3333333333333335,1.8,2.1666666666666665,14.6,13.5,5.0,5.666666666666667,5.6,5.666666666666667,8.2,7.333333333333333,1.3333333333333333,1.3333333333333333,1.6,1.8333333333333333,0.5,0.5,0.6,0.6666666666666666,-3,1.0,1.0,1.0,1.0,10.666666666666666,10.666666666666666,2.6666666666666665,2.6666666666666665,3.0,3.0,10.0,10.0,-1.6,-1.3333333333333333,1.2,1.3333333333333333,10.2,9.833333333333334,2.6,2.6666666666666665,2.4,2.3333333333333335,9.4,9.833333333333334,1.6666666666666667,1.6666666666666667,1.2,1.5,0.6666666666666666,0.6666666666666666,0.5,0.5833333333333334
2021-10-03,16:30,Liverpool,Man City,D,2,2,4,3.0,3.0,2.0,2.0,25.333333333333332,25.333333333333332,8.666666666666666,8.666666666666666,10.0,10.0,12.0,12.0,5.6,4.666666666666667,2.4,2.5,24.4,23.5,8.2,8.166666666666666,10.4,10.5,10.2,10.833333333333334,2.3333333333333335,2.3333333333333335,2.2,2.3333333333333335,0.8333333333333334,0.8333333333333334,0.8,0.8333333333333334,-4,-1.0,-1.0,0.6666666666666666,0.6666666666666666,19.333333333333332,19.333333333333332,5.333333333333333,5.333333333333333,10.666666666666666,10.666666666666666,9.666666666666666,9.666666666666666,1.2,1.0,2.4,2.0,19.8,19.5,5.4,5.166666666666667,9.8,10.0,8.8,8.666666666666666,2.0,2.0,2.6,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.9,0.75
2021-10-16,12:30,Watford,Liverpool,A,0,5,-13,4.0,4.0,1.3333333333333333,1.3333333333333333,11.333333333333334,11.333333333333334,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,17.333333333333332,17.333333333333332,4.6,3.2857142857142856,0.8,1.0,9.4,10.0,3.4,3.5714285714285716,5.0,4.142857142857143,15.6,14.571428571428571,1.3333333333333333,1.3333333333333333,0.8,1.0,0.5,0.5,0.3,0.35714285714285715,13,6.333333333333333,6.333333333333333,3.0,3.0,21.666666666666668,21.666666666666668,7.666666666666667,7.666666666666667,11.0,11.0,9.666666666666666,9.666666666666666,6.4,4.571428571428571,2.4,2.4285714285714284,20.2,21.0,7.2,7.571428571428571,9.4,9.428571428571429,11.0,10.714285714285714,2.3333333333333335,2.3333333333333335,1.8,2.142857142857143,0.8333333333333334,0.8333333333333334,0.7,0.7857142857142857
2021-10-16,15:00,Aston Villa,Wolves,A,2,3,2,-3.0,-3.0,2.0,2.0,10.666666666666666,10.666666666666666,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,10.0,10.0,-3.4,-2.4285714285714284,1.2,1.4285714285714286,12.2,11.714285714285714,4.0,3.4285714285714284,6.4,5.571428571428571,12.0,11.571428571428571,2.3333333333333335,2.3333333333333335,1.4,1.4285714285714286,0.8333333333333334,0.8333333333333334,0.5,0.5,-2,-2.0,-2.0,1.0,1.0,12.0,12.0,3.6666666666666665,3.6666666666666665,5.666666666666667,5.666666666666667,10.333333333333334,10.333333333333334,-0.8,-0.5714285714285714,1.0,0.7142857142857143,10.4,13.428571428571429,3.4,3.7142857142857144,4.4,4.428571428571429,10.6,10.285714285714286,2.0,2.0,1.8,1.2857142857142858,0.6666666666666666,0.6666666666666666,0.6,0.42857142857142855
2021-10-16,15:00,Leicester,Man United,H,4,2,-9,2.0,2.0,1.0,1.0,12.333333333333334,12.333333333333334,3.6666666666666665,3.6666666666666665,6.0,6.0,6.666666666666667,6.666666666666667,0.4,0.2857142857142857,1.4,1.2857142857142858,12.0,10.571428571428571,3.4,3.2857142857142856,6.8,5.571428571428571,8.8,8.285714285714286,1.3333333333333333,1.3333333333333333,1.0,1.1428571428571428,0.5,0.5,0.4,0.42857142857142855,9,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,14.0,14.0,5.666666666666667,5.666666666666667,8.333333333333334,8.333333333333334,9.0,9.0,4.8,3.4285714285714284,1.6,2.0,17.8,17.142857142857142,6.0,6.0,8.0,7.428571428571429,9.0,9.428571428571429,2.3333333333333335,2.3333333333333335,2.0,2.0,0.8333333333333334,0.8333333333333334,0.7,0.7142857142857143
2021-10-16,15:00,Man City,Burnley,H,2,0,15,3.0,3.0,3.3333333333333335,3.3333333333333335,19.666666666666668,19.666666666666668,5.0,5.0,9.333333333333334,9.333333333333334,7.666666666666667,7.666666666666667,0.4,0.2857142857142857,1.8,2.0,19.0,18.428571428571427,5.2,4.857142857142857,9.4,9.142857142857142,8.6,9.142857142857142,2.3333333333333335,2.3333333333333335,2.2,2.0,0.8333333333333334,0.8333333333333334,0.8,0.7142857142857143,-15,-5.666666666666667,-5.666666666666667,1.0,1.0,9.666666666666666,9.666666666666666,4.0,4.0,4.666666666666667,4.666666666666667,8.666666666666666,8.666666666666666,-3.6,-2.5714285714285716,0.8,0.7142857142857143,12.8,12.428571428571429,3.8,3.5714285714285716,6.4,6.142857142857143,9.8,10.142857142857142,0.3333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.3,0.21428571428571427
2021-10-16,15:00,Norwich,Brighton,D,0,0,-14,-1.3333333333333333,-1.3333333333333333,0.6666666666666666,0.6666666666666666,13.333333333333334,13.333333333333334,4.0,4.0,5.333333333333333,5.333333333333333,7.333333333333333,7.333333333333333,-3.6,-2.5714285714285716,0.4,0.2857142857142857,11.2,10.142857142857142,2.8,2.4285714285714284,5.2,4.285714285714286,8.2,7.428571428571429,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.1,0.07142857142857142,14,3.6666666666666665,3.6666666666666665,1.3333333333333333,1.3333333333333333,8.666666666666666,8.666666666666666,4.666666666666667,4.666666666666667,5.666666666666667,5.666666666666667,9.666666666666666,9.666666666666666,4.4,3.142857142857143,0.8,1.1428571428571428,11.8,12.285714285714286,3.2,3.857142857142857,5.4,5.714285714285714,9.0,9.0,2.3333333333333335,2.3333333333333335,1.6,2.0,0.8333333333333334,0.8333333333333334,0.6,0.7142857142857143
2021-10-16,15:00,Southampton,Leeds,H,1,0,-1,-3.0,-3.0,0.3333333333333333,0.3333333333333333,12.333333333333334,12.333333333333334,4.0,4.0,5.666666666666667,5.666666666666667,11.333333333333334,11.333333333333334,-5.8,-4.142857142857143,0.6,0.7142857142857143,13.4,11.571428571428571,3.8,3.5714285714285716,4.2,5.142857142857143,10.6,11.428571428571429,0.6666666666666666,0.6666666666666666,0.6,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3,0.2857142857142857,1,0.6666666666666666,0.6666666666666666,1.0,1.0,14.666666666666666,14.666666666666666,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,9.666666666666666,9.666666666666666,-4.6,-3.2857142857142856,0.8,1.0,15.6,15.0,4.8,4.428571428571429,4.6,5.0,9.8,9.142857142857142,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.4,0.35714285714285715
2021-10-16,17:30,Brentford,Chelsea,A,0,1,-4,-3.6666666666666665,-3.6666666666666665,1.6666666666666667,1.6666666666666667,9.0,9.0,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.6666666666666667,9.666666666666666,9.666666666666666,-2.2,-1.5714285714285714,1.6,1.4285714285714286,10.0,10.285714285714286,3.2,3.142857142857143,2.6,2.857142857142857,10.2,10.285714285714286,1.3333333333333333,1.3333333333333333,1.6,1.7142857142857142,0.5,0.5,0.6,0.6428571428571429,4,0.6666666666666666,0.6666666666666666,2.0,2.0,16.0,16.0,6.0,6.0,7.333333333333333,7.333333333333333,7.666666666666667,7.666666666666667,4.6,3.2857142857142856,2.0,2.142857142857143,12.6,14.0,5.2,5.285714285714286,5.8,6.0,10.6,10.285714285714286,2.3333333333333335,2.3333333333333335,2.0,2.2857142857142856,0.8333333333333334,0.8333333333333334,0.7,0.7857142857142857
2021-10-17,14:00,Everton,West Ham,A,0,1,4,8.0,8.0,2.6666666666666665,2.6666666666666665,13.0,13.0,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,9.333333333333334,9.333333333333334,6.4,4.571428571428571,1.6,1.8571428571428572,12.4,13.285714285714286,3.6,4.571428571428571,4.0,4.428571428571429,8.6,9.857142857142858,3.0,3.0,2.0,2.0,1.0,1.0,0.7,0.7142857142857143,-4,6.0,6.0,2.0,2.0,13.666666666666666,13.666666666666666,6.333333333333333,6.333333333333333,5.666666666666667,5.666666666666667,7.0,7.0,3.4,2.4285714285714284,1.2,2.0,15.6,14.142857142857142,4.6,5.571428571428571,5.8,6.428571428571429,9.8,8.571428571428571,2.3333333333333335,2.3333333333333335,1.0,1.5714285714285714,0.8333333333333334,0.8333333333333334,0.4,0.5714285714285714
2021-10-17,16:30,Newcastle,Tottenham,A,2,3,-8,-0.6666666666666666,-0.6666666666666666,1.6666666666666667,1.6666666666666667,14.666666666666666,14.666666666666666,5.0,5.0,5.0,5.0,8.0,8.0,-5.4,-3.857142857142857,1.2,1.1428571428571428,13.4,13.285714285714286,4.6,3.857142857142857,4.2,4.571428571428571,7.8,8.714285714285714,0.6666666666666666,0.6666666666666666,0.6,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3,0.21428571428571427,8,5.666666666666667,5.666666666666667,0.6666666666666666,0.6666666666666666,6.666666666666667,6.666666666666667,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,11.666666666666666,11.666666666666666,2.2,1.5714285714285714,0.8,0.8571428571428571,10.4,10.428571428571429,4.6,4.571428571428571,5.2,4.714285714285714,10.2,9.857142857142858,1.0,1.0,1.2,1.7142857142857142,0.3333333333333333,0.3333333333333333,0.4,0.5714285714285714
2021-10-18,20:00,Arsenal,Crystal Palace,D,2,2,1,-1.6666666666666667,-1.6666666666666667,1.3333333333333333,1.3333333333333333,16.0,16.0,5.666666666666667,5.666666666666667,7.0,7.0,10.333333333333334,10.333333333333334,-1.6,-1.1428571428571428,1.0,0.7142857142857143,12.8,13.142857142857142,3.8,3.7142857142857144,4.0,4.857142857142857,8.2,8.428571428571429,2.0,2.0,2.0,1.4285714285714286,0.6666666666666666,0.6666666666666666,0.7,0.5,-1,-3.0,-3.0,0.6666666666666666,0.6666666666666666,8.666666666666666,8.666666666666666,1.6666666666666667,1.6666666666666667,3.3333333333333335,3.3333333333333335,9.666666666666666,9.666666666666666,-6.6,-4.714285714285714,1.6,1.1428571428571428,13.2,11.0,3.0,2.5714285714285716,4.6,4.0,11.6,11.571428571428571,0.3333333333333333,0.3333333333333333,1.2,1.0,0.16666666666666666,0.16666666666666666,0.5,0.42857142857142855
2021-10-22,20:00,Arsenal,Aston Villa,H,3,1,1,-1.0,-1.0,1.5,1.5,16.25,16.25,5.75,5.75,6.75,6.75,9.5,9.5,-1.4,-0.875,1.4,0.875,16.0,13.625,5.0,4.0,5.2,5.0,8.2,8.25,1.75,1.75,2.2,1.375,0.625,0.625,0.8,0.5,-1,-2.0,-2.0,1.0,1.0,12.5,12.5,3.5,3.5,7.0,7.0,12.75,12.75,-3.0,-1.875,1.4,1.5,13.6,12.0,4.0,3.625,7.0,5.625,10.6,11.125,0.75,0.75,1.2,1.25,0.25,0.25,0.4,0.4375
2021-10-23,12:30,Chelsea,Norwich,H,7,0,19,5.25,5.25,2.25,2.25,12.5,12.5,4.75,4.75,5.0,5.0,12.25,12.25,5.4,3.375,2.0,2.0,12.4,12.875,4.8,4.75,6.2,5.875,11.4,10.0,2.25,2.25,2.4,2.375,0.75,0.75,0.8,0.8125,-19,-3.5,-3.5,0.0,0.0,7.75,7.75,1.25,1.25,3.5,3.5,7.5,7.5,-6.4,-4.0,0.2,0.25,11.4,10.75,2.6,2.5,5.0,4.75,7.6,7.125,0.25,0.25,0.4,0.25,0.125,0.125,0.2,0.125
2021-10-23,15:00,Crystal Palace,Newcastle,D,1,1,5,-6.0,-6.0,1.5,1.5,12.75,12.75,3.25,3.25,4.5,4.5,13.0,13.0,-6.8,-4.25,1.6,1.25,13.2,10.75,3.8,3.0,4.8,4.0,11.0,10.625,1.5,1.5,1.2,1.0,0.625,0.625,0.5,0.4375,-5,-6.25,-6.25,0.75,0.75,12.25,12.25,3.0,3.0,4.25,4.25,9.25,9.25,-7.0,-4.375,1.2,1.25,12.8,12.5,3.8,3.5,3.8,4.25,8.2,9.25,0.25,0.25,0.4,0.375,0.125,0.125,0.2,0.1875
2021-10-23,15:00,Everton,Watford,A,2,5,8,7.0,7.0,2.0,2.0,13.5,13.5,4.5,4.5,5.75,5.75,7.75,7.75,7.2,4.5,1.2,1.625,12.6,13.5,3.0,4.25,4.4,4.75,7.4,9.0,2.25,2.25,1.4,1.75,0.75,0.75,0.5,0.625,-8,2.75,2.75,0.75,0.75,9.0,9.0,3.0,3.0,4.0,4.0,12.5,12.5,2.0,1.25,0.8,0.875,8.8,9.5,3.4,3.375,4.6,3.75,13.6,13.25,0.75,0.75,0.8,0.875,0.25,0.25,0.3,0.3125
2021-10-23,15:00,Leeds,Wolves,D,1,1,-6,-6.25,-6.25,1.0,1.0,15.25,15.25,4.25,4.25,5.25,5.25,8.75,8.75,-4.4,-2.75,0.6,0.875,13.8,13.5,4.4,3.875,3.8,4.5,10.8,9.75,1.0,1.0,0.8,0.75,0.375,0.375,0.3,0.3125,6,-2.0,-2.0,1.5,1.5,11.25,11.25,3.75,3.75,6.0,6.0,12.0,12.0,-1.2,-0.75,1.6,1.0,9.2,12.875,3.0,3.75,4.8,4.75,12.6,11.125,2.25,2.25,2.4,1.5,0.75,0.75,0.8,0.5
2021-10-23,15:00,Southampton,Burnley,D,2,2,3,-2.5,-2.5,0.5,0.5,14.0,14.0,4.25,4.25,6.25,6.25,12.5,12.5,-6.0,-3.75,0.4,0.75,12.8,12.5,3.6,3.75,5.0,5.5,12.6,12.0,1.25,1.25,1.0,0.875,0.5,0.5,0.4,0.375,-3,-8.0,-8.0,0.75,0.75,9.0,9.0,3.5,3.5,4.0,4.0,7.75,7.75,-6.6,-4.125,0.6,0.625,11.8,11.75,3.6,3.375,5.8,5.625,8.2,9.5,0.25,0.25,0.4,0.375,0.125,0.125,0.2,0.1875
2021-10-23,17:30,Brighton,Man City,A,1,4,-1,2.75,2.75,1.0,1.0,15.0,15.0,3.25,3.25,5.75,5.75,8.5,8.5,7.2,4.5,0.8,1.0,11.2,12.125,3.2,3.75,5.4,5.5,10.4,9.625,1.75,1.75,1.8,1.875,0.625,0.625,0.7,0.6875,1,-1.75,-1.75,1.0,1.0,17.5,17.5,4.75,4.75,9.0,9.0,10.25,10.25,3.4,2.125,1.2,2.0,17.0,18.0,4.4,5.0,7.8,8.75,9.8,9.375,1.75,1.75,2.2,2.125,0.625,0.625,0.8,0.75
2021-10-24,14:00,Brentford,Leicester,A,1,2,1,-3.75,-3.75,1.25,1.25,11.0,11.0,3.75,3.75,2.5,2.5,10.5,10.5,-3.0,-1.875,1.4,1.25,11.6,11.125,4.2,3.625,3.2,3.125,10.0,10.625,1.0,1.0,1.4,1.5,0.375,0.375,0.5,0.5625,-1,-1.0,-1.0,1.5,1.5,9.25,9.25,3.0,3.0,5.25,5.25,9.5,9.5,-1.4,-0.875,1.8,1.625,14.6,12.0,5.0,4.25,5.8,5.375,8.0,7.875,1.0,1.0,1.0,1.375,0.375,0.375,0.4,0.5
2021-10-24,14:00,West Ham,Tottenham,H,1,0,-2,-0.25,-0.25,2.0,2.0,14.5,14.5,5.0,5.0,7.0,7.0,9.75,9.75,2.6,1.625,1.0,1.875,16.0,14.375,4.6,5.375,6.6,6.75,8.4,7.875,1.0,1.0,1.4,1.75,0.375,0.375,0.5,0.625,2,6.25,6.25,1.25,1.25,8.5,8.5,3.75,3.75,4.75,4.75,9.75,9.75,3.8,2.375,1.2,1.125,10.2,10.875,3.8,4.5,5.0,5.25,9.4,9.125,1.5,1.5,1.2,1.875,0.5,0.5,0.4,0.625
2021-10-24,16:30,Man United,Liverpool,A,0,5,-4,5.0,5.0,2.5,2.5,19.5,19.5,6.25,6.25,6.75,6.75,9.75,9.75,6.6,4.125,1.8,2.0,19.4,17.25,6.6,6.0,7.2,6.875,10.6,10.375,1.75,1.75,1.4,1.75,0.625,0.625,0.5,0.625,4,8.0,8.0,3.5,3.5,21.0,21.0,7.75,7.75,10.5,10.5,9.75,9.75,9.0,5.625,3.2,2.75,19.2,20.75,7.4,7.625,8.8,9.375,10.4,10.625,2.5,2.5,2.2,2.25,0.875,0.875,0.8,0.8125
2021-10-30,12:30,Leicester,Arsenal,A,0,2,1,-0.75,-0.75,1.75,1.75,14.75,14.75,5.5,5.5,5.5,5.5,6.25,6.25,-1.4,-0.8888888888888888,2.2,1.6666666666666667,15.4,11.777777777777779,6.0,4.444444444444445,5.2,5.0,8.6,7.777777777777778,1.75,1.75,1.6,1.5555555555555556,0.625,0.625,0.6,0.5555555555555556,-1,-0.75,-0.75,0.25,0.25,11.0,11.0,2.25,2.25,3.25,3.25,7.0,7.0,-1.0,-0.6666666666666666,1.8,1.1111111111111112,14.4,14.555555555555555,5.4,4.555555555555555,5.0,5.222222222222222,9.8,9.222222222222221,1.0,1.0,2.2,1.5555555555555556,0.375,0.375,0.8,0.5555555555555556
